employee_id,age,gender,department,years_of_experience,salary,performance_score,training_hours,job_satisfaction,last_promotion
5644,18.0,Male,IT,11.0,149529.0,2.0,11.0,4.0,0.0
5645,59.0,Female,IT,9.0,,9.0,12.0,2.0,0.0
5646,59.0,Male,IT,4.0,143729.0,8.0,32.0,3.0,6.0
5647,38.0,Male,IT,18.0,,5.0,14.0,4.0,5.0
5648,32.0,Female,Marketing,11.0,44272.0,9.0,15.0,,4.0
5649,34.0,Female,HR,7.0,83283.0,5.0,,1.0,7.0
5650,39.0,Male,,,83994.0,5.0,,1.0,7.0
5651,55.0,Male,Finance,6.0,118080.0,4.0,26.0,3.0,10.0
5652,52.0,Female,IT,4.0,85809.0,3.0,14.0,2.0,
5653,62.0,Male,Marketing,10.0,109904.0,10.0,34.0,3.0,6.0
5654,33.0,Female,Sales,16.0,69260.0,9.0,33.0,3.0,
5655,,Female,Sales,20.0,35499.0,4.0,39.0,3.0,1.0
5656,64.0,Male,HR,2.0,114475.0,7.0,,5.0,3.0
5657,34.0,Male,Sales,1.0,59317.0,5.0,22.0,1.0,0.0
5658,34.0,Female,IT,18.0,41178.0,7.0,8.0,5.0,
5659,43.0,Male,Marketing,,33939.0,8.0,31.0,5.0,9.0
5660,30.0,Female,HR,13.0,149639.0,8.0,34.0,1.0,8.0
5661,34.0,Male,IT,0.0,148026.0,10.0,31.0,3.0,0.0
5662,55.0,Female,Sales,,145485.0,6.0,15.0,,6.0
5663,34.0,Male,Finance,,126137.0,5.0,31.0,3.0,3.0
5664,65.0,Female,IT,17.0,120596.0,2.0,24.0,3.0,6.0
5665,,Male,Finance,1.0,,,29.0,5.0,6.0
5666,62.0,Male,Finance,10.0,99210.0,5.0,36.0,2.0,10.0
5667,23.0,Female,HR,20.0,57287.0,8.0,36.0,,9.0
5668,52.0,Male,Marketing,16.0,136938.0,6.0,34.0,4.0,2.0
5669,63.0,Male,Sales,12.0,129957.0,8.0,7.0,1.0,1.0
5670,31.0,Male,Sales,11.0,88357.0,1.0,39.0,2.0,2.0
5671,64.0,Male,IT,1.0,39154.0,9.0,,1.0,
5672,,Female,Sales,20.0,87916.0,9.0,24.0,5.0,7.0
5673,32.0,Female,HR,17.0,140949.0,3.0,17.0,2.0,10.0
5674,44.0,Male,Sales,9.0,118601.0,5.0,38.0,4.0,8.0
5675,30.0,Female,IT,11.0,141212.0,7.0,9.0,4.0,3.0
5676,,Female,,16.0,121942.0,8.0,0.0,2.0,
5677,52.0,Female,Marketing,,143873.0,7.0,3.0,1.0,3.0
5678,23.0,Male,Finance,18.0,42034.0,3.0,25.0,4.0,8.0
5679,22.0,,Finance,12.0,,7.0,10.0,2.0,4.0
5680,39.0,Female,Finance,2.0,59737.0,1.0,14.0,2.0,1.0
5681,40.0,Female,Marketing,,30815.0,5.0,31.0,2.0,0.0
5682,42.0,Male,HR,,95496.0,,14.0,3.0,4.0
5683,51.0,Male,IT,11.0,125832.0,2.0,27.0,1.0,
5684,43.0,Female,Marketing,0.0,69735.0,3.0,22.0,2.0,10.0
5685,64.0,Male,IT,20.0,139032.0,9.0,2.0,,10.0
5686,22.0,Female,HR,15.0,,3.0,31.0,3.0,
5687,43.0,Male,Marketing,11.0,82286.0,8.0,19.0,5.0,10.0
5688,37.0,Female,Sales,16.0,84607.0,6.0,13.0,3.0,6.0
5689,23.0,Female,HR,8.0,112474.0,7.0,34.0,2.0,8.0
5690,23.0,Female,Finance,,131096.0,5.0,39.0,1.0,3.0
5691,,Female,Marketing,3.0,117785.0,10.0,8.0,3.0,4.0
5692,21.0,Female,,3.0,134522.0,7.0,23.0,2.0,8.0
5693,34.0,Male,HR,14.0,135212.0,10.0,40.0,1.0,2.0
5694,31.0,Female,Marketing,9.0,59496.0,10.0,3.0,3.0,0.0
5695,31.0,Male,Finance,5.0,108996.0,3.0,11.0,,7.0
5696,30.0,Female,Finance,2.0,107790.0,5.0,23.0,1.0,8.0
5697,24.0,Male,HR,14.0,41957.0,,0.0,2.0,10.0
5698,61.0,Female,IT,5.0,132606.0,9.0,13.0,1.0,9.0
5699,32.0,Female,HR,10.0,94180.0,,30.0,1.0,
5700,36.0,Male,Marketing,1.0,37852.0,8.0,9.0,2.0,9.0
5701,60.0,Male,Marketing,1.0,96800.0,8.0,32.0,4.0,
5702,64.0,Other,Marketing,0.0,53203.0,10.0,,1.0,5.0
5703,61.0,Male,,10.0,77678.0,6.0,34.0,2.0,
5704,52.0,Male,Sales,4.0,71853.0,8.0,17.0,1.0,6.0
5705,34.0,Male,Marketing,5.0,78362.0,5.0,24.0,5.0,7.0
5706,52.0,Other,,2.0,40364.0,1.0,11.0,4.0,5.0
5707,36.0,Other,IT,19.0,114224.0,,27.0,5.0,6.0
5708,37.0,Female,IT,4.0,57739.0,6.0,8.0,1.0,8.0
5709,,Female,HR,19.0,92176.0,9.0,23.0,4.0,
5710,52.0,Male,HR,8.0,78834.0,4.0,19.0,2.0,1.0
5711,49.0,Other,HR,18.0,132262.0,6.0,25.0,,3.0
5712,65.0,Male,Marketing,4.0,111102.0,10.0,4.0,4.0,4.0
5713,61.0,Male,IT,11.0,68304.0,5.0,26.0,4.0,7.0
5714,57.0,Male,HR,11.0,124495.0,9.0,27.0,,3.0
5715,41.0,Female,IT,15.0,55814.0,10.0,36.0,5.0,0.0
5716,,Female,Marketing,6.0,46057.0,6.0,,2.0,0.0
5717,24.0,Male,Marketing,13.0,110509.0,3.0,6.0,3.0,
5718,60.0,Other,HR,8.0,48201.0,2.0,18.0,,7.0
5719,18.0,Male,Marketing,14.0,79918.0,3.0,21.0,4.0,
5720,,Male,Marketing,10.0,139055.0,6.0,17.0,,5.0
5721,49.0,Male,IT,3.0,79724.0,10.0,14.0,,6.0
5722,53.0,Female,Sales,10.0,83615.0,8.0,32.0,4.0,10.0
5723,30.0,Female,Finance,8.0,76480.0,8.0,38.0,5.0,0.0
5724,23.0,Male,HR,5.0,68088.0,5.0,4.0,5.0,
5725,31.0,Female,Sales,16.0,119668.0,1.0,39.0,3.0,1.0
5726,54.0,Male,HR,8.0,73292.0,1.0,36.0,4.0,6.0
5727,65.0,Female,Sales,5.0,124853.0,7.0,4.0,3.0,
5728,32.0,Other,Marketing,5.0,79902.0,2.0,,,8.0
5729,64.0,Male,HR,3.0,114731.0,4.0,6.0,1.0,
5730,21.0,Female,Sales,19.0,149144.0,10.0,1.0,1.0,
5731,57.0,Female,Finance,10.0,53738.0,5.0,29.0,2.0,8.0
5732,33.0,Male,Marketing,2.0,115474.0,8.0,10.0,4.0,6.0
5733,45.0,Female,HR,17.0,97954.0,10.0,,3.0,2.0
5734,33.0,Female,HR,15.0,133444.0,9.0,38.0,1.0,
5735,21.0,Male,Sales,,149724.0,1.0,32.0,2.0,7.0
5736,62.0,Male,HR,15.0,98524.0,9.0,8.0,5.0,
5737,43.0,Male,,11.0,129158.0,5.0,10.0,1.0,1.0
5738,,Female,IT,13.0,65618.0,4.0,11.0,1.0,9.0
5739,49.0,Female,Sales,8.0,98915.0,10.0,9.0,2.0,0.0
5740,62.0,Female,Finance,6.0,60765.0,5.0,10.0,3.0,5.0
5741,19.0,Male,HR,13.0,95729.0,9.0,32.0,1.0,3.0
5742,48.0,Male,Marketing,19.0,76136.0,8.0,19.0,3.0,1.0
5743,20.0,Male,HR,19.0,121689.0,10.0,4.0,,0.0
5744,25.0,Female,Finance,9.0,137976.0,5.0,23.0,5.0,6.0
5745,41.0,Other,Marketing,10.0,124540.0,10.0,31.0,1.0,3.0
5746,32.0,Female,,6.0,55322.0,5.0,30.0,3.0,
5747,60.0,Male,Marketing,18.0,84113.0,1.0,13.0,3.0,9.0
5748,48.0,Female,IT,18.0,41279.0,9.0,18.0,,0.0
5749,26.0,Female,Marketing,20.0,149428.0,3.0,23.0,3.0,6.0
5750,56.0,Male,Finance,,52016.0,1.0,31.0,3.0,4.0
5751,62.0,Female,Sales,5.0,110615.0,5.0,11.0,2.0,0.0
5752,19.0,Male,IT,7.0,54725.0,10.0,20.0,3.0,10.0
5753,25.0,Male,HR,0.0,103519.0,,35.0,4.0,8.0
5754,24.0,Male,IT,7.0,52137.0,6.0,24.0,5.0,2.0
5755,61.0,Male,IT,4.0,42057.0,7.0,13.0,4.0,9.0
5756,56.0,Male,HR,9.0,51281.0,4.0,7.0,5.0,0.0
5757,59.0,Male,Marketing,1.0,141473.0,4.0,28.0,1.0,1.0
5758,33.0,Male,IT,3.0,,2.0,24.0,,9.0
5759,52.0,Female,IT,1.0,,2.0,22.0,5.0,
5760,47.0,Other,Sales,14.0,36534.0,7.0,,4.0,2.0
5761,27.0,Female,Sales,19.0,89672.0,5.0,11.0,2.0,
5762,55.0,Male,Finance,9.0,136424.0,5.0,11.0,2.0,7.0
5763,35.0,Male,HR,20.0,138171.0,2.0,17.0,5.0,0.0
5764,22.0,Male,Marketing,1.0,68558.0,7.0,35.0,4.0,0.0
5765,46.0,Male,Marketing,5.0,144670.0,2.0,18.0,,7.0
5766,56.0,Female,Finance,13.0,56965.0,5.0,34.0,2.0,10.0
5767,51.0,Female,Marketing,4.0,112593.0,5.0,26.0,4.0,0.0
5768,60.0,Female,Marketing,1.0,66469.0,3.0,2.0,5.0,10.0
5769,62.0,Female,Sales,,113280.0,2.0,,1.0,3.0
5770,40.0,Male,Marketing,12.0,41258.0,3.0,37.0,,10.0
5771,22.0,Male,Marketing,1.0,139642.0,5.0,40.0,4.0,5.0
5772,47.0,Female,Finance,8.0,93580.0,6.0,18.0,4.0,0.0
5773,23.0,Male,Finance,2.0,107345.0,4.0,34.0,5.0,3.0
5774,63.0,,IT,14.0,33067.0,7.0,,,4.0
5775,61.0,Male,Marketing,2.0,122274.0,2.0,15.0,4.0,0.0
5776,21.0,Male,Marketing,11.0,,6.0,34.0,2.0,1.0
5777,46.0,Male,Marketing,5.0,42217.0,9.0,4.0,1.0,
5778,40.0,Female,Sales,18.0,51871.0,10.0,6.0,3.0,
5779,23.0,Female,Marketing,16.0,35179.0,5.0,20.0,4.0,1.0
5780,49.0,Male,Sales,5.0,98889.0,4.0,40.0,4.0,
5781,59.0,Male,IT,,53165.0,9.0,,5.0,
5782,35.0,Female,HR,16.0,117980.0,6.0,24.0,5.0,1.0
5783,32.0,Male,Marketing,,86364.0,4.0,29.0,3.0,
5784,57.0,Male,Finance,20.0,35919.0,1.0,18.0,5.0,10.0
5785,49.0,,Finance,7.0,85012.0,9.0,23.0,5.0,0.0
5786,26.0,Male,Marketing,18.0,111092.0,10.0,14.0,2.0,8.0
5787,54.0,Female,Sales,7.0,108547.0,3.0,,1.0,3.0
5788,27.0,Female,Finance,19.0,,6.0,23.0,2.0,4.0
5789,37.0,Male,Finance,14.0,76662.0,1.0,35.0,4.0,
5790,,,IT,,113690.0,6.0,,2.0,9.0
5791,65.0,Male,IT,2.0,52294.0,3.0,21.0,3.0,8.0
5792,20.0,Male,IT,15.0,108272.0,3.0,38.0,2.0,
5793,59.0,Other,Finance,2.0,72662.0,7.0,7.0,,9.0
5794,28.0,Female,Finance,0.0,112114.0,9.0,15.0,3.0,5.0
5795,60.0,Female,Marketing,7.0,109532.0,6.0,16.0,3.0,4.0
5796,34.0,Female,Marketing,8.0,92658.0,1.0,4.0,,7.0
5797,49.0,Female,Sales,,120686.0,9.0,40.0,4.0,1.0
5798,21.0,Female,Finance,17.0,122741.0,5.0,34.0,5.0,3.0
5799,,Male,Marketing,16.0,85006.0,2.0,36.0,1.0,
5800,34.0,Male,Marketing,7.0,52298.0,3.0,17.0,3.0,7.0
5801,58.0,Female,IT,,60556.0,5.0,,5.0,0.0
5802,36.0,Male,IT,,149374.0,2.0,0.0,4.0,
5803,,Other,IT,6.0,67411.0,,16.0,4.0,7.0
5804,49.0,Female,HR,13.0,120500.0,8.0,,1.0,0.0
5805,39.0,Female,Marketing,9.0,43746.0,6.0,28.0,3.0,4.0
5806,23.0,Male,IT,14.0,,2.0,19.0,3.0,5.0
5807,52.0,Female,IT,11.0,143439.0,2.0,36.0,5.0,9.0
5808,39.0,Male,,19.0,63428.0,1.0,38.0,,
5809,18.0,Other,IT,,51999.0,7.0,4.0,,8.0
5810,37.0,Male,Finance,7.0,131136.0,6.0,9.0,5.0,3.0
5811,39.0,Female,Sales,13.0,94712.0,6.0,,3.0,1.0
5812,65.0,Female,IT,14.0,60361.0,5.0,6.0,5.0,8.0
5813,,Male,Finance,10.0,141125.0,3.0,34.0,5.0,1.0
5814,30.0,Male,IT,11.0,38488.0,8.0,26.0,5.0,1.0
5815,59.0,Other,Sales,19.0,68381.0,3.0,20.0,5.0,
5816,20.0,Male,IT,15.0,53354.0,,23.0,3.0,8.0
5817,26.0,Female,Finance,19.0,46714.0,8.0,,1.0,4.0
5818,29.0,Male,Sales,17.0,36777.0,3.0,26.0,1.0,9.0
5819,40.0,Female,,9.0,42041.0,5.0,37.0,4.0,1.0
5820,31.0,Female,Sales,18.0,43142.0,6.0,1.0,4.0,5.0
5821,50.0,Male,HR,17.0,121396.0,1.0,24.0,2.0,0.0
5822,35.0,Male,Finance,0.0,39270.0,2.0,1.0,1.0,9.0
5823,58.0,Female,HR,3.0,133705.0,7.0,37.0,,9.0
5824,26.0,Male,Sales,6.0,86067.0,9.0,17.0,4.0,
5825,40.0,Male,HR,0.0,33866.0,10.0,6.0,5.0,2.0
5826,27.0,,IT,7.0,43029.0,4.0,3.0,2.0,9.0
5827,36.0,Male,HR,16.0,68881.0,5.0,39.0,1.0,
5828,64.0,Male,Marketing,7.0,139181.0,4.0,40.0,3.0,3.0
5829,22.0,Female,Sales,4.0,129889.0,3.0,9.0,2.0,10.0
5830,64.0,Male,Sales,0.0,140303.0,10.0,40.0,3.0,10.0
5831,40.0,Male,Finance,14.0,32940.0,2.0,27.0,1.0,7.0
5832,47.0,Male,IT,3.0,44105.0,3.0,29.0,3.0,6.0
5833,42.0,Female,Finance,6.0,124598.0,2.0,23.0,1.0,8.0
5834,45.0,Female,HR,13.0,124580.0,8.0,35.0,5.0,4.0
5835,51.0,Female,Marketing,11.0,94556.0,1.0,15.0,2.0,10.0
5836,62.0,Male,Marketing,20.0,142012.0,,,5.0,4.0
5837,65.0,Male,Marketing,2.0,52789.0,1.0,9.0,1.0,4.0
5838,64.0,Male,Marketing,19.0,43218.0,5.0,20.0,1.0,8.0
5839,42.0,Male,IT,17.0,47886.0,3.0,26.0,5.0,1.0
5840,27.0,Female,HR,7.0,,9.0,20.0,5.0,6.0
5841,31.0,Male,Marketing,1.0,65380.0,1.0,,5.0,
5842,59.0,Male,Sales,5.0,31508.0,10.0,,2.0,2.0
5843,63.0,Male,HR,6.0,97306.0,1.0,4.0,,
5844,47.0,Female,IT,6.0,107507.0,8.0,34.0,1.0,8.0
5845,58.0,Female,Marketing,12.0,64729.0,3.0,21.0,4.0,10.0
5846,42.0,Female,IT,0.0,39787.0,7.0,35.0,5.0,10.0
5847,31.0,,,7.0,70519.0,10.0,,3.0,
5848,52.0,Female,Sales,12.0,,5.0,33.0,3.0,8.0
5849,65.0,Male,HR,19.0,53361.0,2.0,5.0,3.0,4.0
5850,51.0,Male,Sales,18.0,118529.0,7.0,13.0,5.0,9.0
5851,27.0,Female,,16.0,96001.0,,36.0,4.0,
5852,52.0,Female,Finance,12.0,113989.0,3.0,18.0,4.0,10.0
5853,28.0,Female,HR,15.0,147131.0,6.0,31.0,2.0,8.0
5854,28.0,Female,IT,,55808.0,5.0,19.0,4.0,2.0
5855,38.0,Female,Marketing,10.0,43874.0,1.0,20.0,3.0,
5856,38.0,Female,Sales,11.0,136640.0,1.0,14.0,3.0,
5857,39.0,Female,Finance,2.0,52947.0,2.0,16.0,5.0,3.0
5858,62.0,Female,,8.0,70284.0,7.0,23.0,,
5859,24.0,,IT,13.0,89151.0,,20.0,1.0,6.0
5860,34.0,Female,Sales,6.0,49432.0,9.0,14.0,2.0,
5861,19.0,Female,HR,10.0,99578.0,3.0,10.0,1.0,10.0
5862,29.0,Male,Finance,9.0,116059.0,10.0,36.0,2.0,7.0
5863,59.0,Female,Marketing,2.0,34202.0,,29.0,4.0,2.0
5864,35.0,Female,,18.0,68892.0,8.0,17.0,2.0,6.0
5865,28.0,Male,Marketing,1.0,75205.0,4.0,27.0,5.0,7.0
5866,,Female,Marketing,16.0,37773.0,7.0,12.0,1.0,2.0
5867,35.0,Male,Sales,1.0,47671.0,5.0,9.0,,8.0
5868,52.0,Other,HR,20.0,38301.0,6.0,38.0,4.0,
5869,,Female,IT,15.0,124957.0,8.0,11.0,2.0,
5870,33.0,Male,Finance,16.0,135807.0,4.0,37.0,4.0,9.0
5871,23.0,Male,Marketing,,110110.0,6.0,40.0,3.0,6.0
5872,61.0,Female,Marketing,3.0,,10.0,39.0,3.0,7.0
5873,60.0,Male,,10.0,83971.0,2.0,25.0,3.0,7.0
5874,64.0,Male,HR,16.0,81942.0,9.0,18.0,2.0,4.0
5875,64.0,Female,,11.0,58999.0,9.0,22.0,1.0,6.0
5876,65.0,Male,Sales,,129165.0,10.0,35.0,2.0,7.0
5877,59.0,Male,,9.0,125644.0,,26.0,5.0,
5878,29.0,Female,Finance,15.0,104188.0,6.0,,4.0,1.0
5879,30.0,Female,Sales,3.0,113024.0,6.0,6.0,3.0,9.0
5880,21.0,Female,Marketing,2.0,133678.0,10.0,12.0,,
5881,56.0,Female,Sales,8.0,112663.0,7.0,,2.0,5.0
5882,19.0,Male,Finance,,48794.0,4.0,26.0,4.0,8.0
5883,43.0,Male,Sales,11.0,123904.0,7.0,32.0,2.0,1.0
5884,44.0,Male,Sales,0.0,76536.0,10.0,30.0,,6.0
5885,44.0,Female,Marketing,13.0,100529.0,1.0,10.0,4.0,1.0
5886,32.0,Female,,9.0,104170.0,7.0,16.0,1.0,9.0
5887,25.0,Female,Marketing,,31833.0,1.0,37.0,3.0,
5888,,Female,Sales,,63653.0,8.0,1.0,5.0,0.0
5889,64.0,Female,Marketing,8.0,45319.0,10.0,2.0,5.0,8.0
5890,63.0,Male,HR,18.0,33604.0,6.0,33.0,4.0,5.0
5891,57.0,Male,IT,3.0,,1.0,31.0,3.0,1.0
5892,29.0,Male,IT,,46257.0,1.0,23.0,3.0,
5893,30.0,Male,Marketing,,58932.0,4.0,23.0,3.0,3.0
5894,60.0,Female,Finance,8.0,92736.0,7.0,12.0,5.0,3.0
5895,34.0,Male,Marketing,9.0,91719.0,5.0,21.0,,6.0
5896,34.0,Female,Marketing,8.0,95415.0,5.0,18.0,5.0,6.0
5897,53.0,Female,Sales,16.0,94413.0,8.0,29.0,2.0,
5898,38.0,Male,Finance,9.0,86241.0,2.0,38.0,1.0,4.0
5899,25.0,Male,Marketing,5.0,115141.0,4.0,20.0,5.0,10.0
5900,22.0,Male,HR,15.0,136647.0,4.0,,4.0,8.0
5901,43.0,Male,IT,16.0,,8.0,15.0,5.0,5.0
5902,,Female,HR,10.0,89015.0,6.0,6.0,2.0,1.0
5903,53.0,Male,HR,19.0,143675.0,10.0,19.0,2.0,1.0
5904,45.0,Female,HR,6.0,60733.0,9.0,,2.0,2.0
5905,46.0,Female,Finance,3.0,138030.0,10.0,25.0,2.0,10.0
5906,64.0,Female,Finance,9.0,39757.0,9.0,21.0,1.0,
5907,29.0,Female,Finance,20.0,39142.0,4.0,40.0,3.0,1.0
5908,54.0,Male,IT,13.0,106642.0,10.0,35.0,2.0,0.0
5909,47.0,Male,,16.0,114412.0,7.0,25.0,1.0,3.0
5910,,Male,,13.0,55917.0,3.0,11.0,,9.0
5911,33.0,Male,Marketing,,127054.0,6.0,30.0,2.0,6.0
5912,,Female,Sales,12.0,,1.0,39.0,5.0,4.0
5913,27.0,Female,Marketing,1.0,99869.0,5.0,3.0,5.0,6.0
5914,,Male,HR,8.0,63306.0,6.0,39.0,4.0,6.0
5915,62.0,Male,IT,2.0,79920.0,5.0,26.0,1.0,
5916,54.0,Male,Marketing,3.0,131160.0,7.0,8.0,1.0,10.0
5917,46.0,Female,IT,,58301.0,,11.0,2.0,0.0
5918,20.0,,Sales,14.0,86057.0,5.0,28.0,2.0,10.0
5919,32.0,Female,Marketing,19.0,81273.0,4.0,,2.0,7.0
5920,53.0,Female,IT,7.0,68321.0,9.0,15.0,1.0,5.0
5921,64.0,Male,HR,17.0,111193.0,2.0,7.0,5.0,5.0
5922,63.0,Male,HR,4.0,105462.0,1.0,12.0,5.0,9.0
5923,36.0,Male,,1.0,,4.0,13.0,2.0,3.0
5924,30.0,Male,Finance,8.0,95549.0,6.0,14.0,5.0,8.0
5925,59.0,Female,Marketing,13.0,100243.0,10.0,8.0,2.0,9.0
5926,38.0,Female,,,132794.0,8.0,31.0,3.0,8.0
5927,54.0,Female,HR,19.0,120302.0,4.0,21.0,5.0,
5928,44.0,Female,Sales,3.0,,1.0,24.0,,
5929,46.0,Male,HR,16.0,82016.0,9.0,40.0,4.0,
5930,37.0,Male,Marketing,9.0,127700.0,3.0,25.0,1.0,8.0
5931,42.0,Female,Sales,,126361.0,6.0,28.0,1.0,0.0
5932,23.0,Female,IT,5.0,62137.0,,17.0,4.0,6.0
5933,53.0,Male,Sales,,99638.0,8.0,35.0,2.0,8.0
5934,19.0,Female,,8.0,31104.0,5.0,19.0,5.0,
5935,39.0,Female,Marketing,18.0,65580.0,7.0,32.0,1.0,5.0
5936,49.0,Male,IT,18.0,68899.0,10.0,19.0,5.0,5.0
5937,33.0,Female,Sales,8.0,79803.0,9.0,2.0,4.0,4.0
5938,35.0,Male,Marketing,2.0,134932.0,1.0,33.0,4.0,9.0
5939,22.0,Female,Marketing,5.0,55956.0,8.0,,5.0,
5940,53.0,Female,IT,5.0,92774.0,2.0,30.0,5.0,4.0
5941,47.0,Other,Finance,,127187.0,1.0,34.0,4.0,2.0
5942,62.0,Male,Sales,,143145.0,4.0,31.0,2.0,5.0
5943,36.0,Male,Marketing,12.0,143158.0,6.0,8.0,5.0,5.0
5944,40.0,Male,HR,6.0,136135.0,8.0,26.0,3.0,
5945,51.0,Male,IT,8.0,112721.0,1.0,23.0,3.0,10.0
5946,,Female,,17.0,,1.0,21.0,5.0,3.0
5947,60.0,Female,Finance,0.0,83696.0,10.0,29.0,1.0,
5948,46.0,Male,IT,19.0,36428.0,2.0,35.0,4.0,
5949,53.0,Male,Finance,12.0,111177.0,9.0,25.0,2.0,0.0
5950,39.0,Male,Marketing,7.0,,4.0,1.0,3.0,
5951,64.0,Male,Finance,20.0,138480.0,7.0,6.0,3.0,
5952,53.0,Male,Sales,8.0,34140.0,3.0,26.0,1.0,4.0
5953,26.0,Male,HR,0.0,113472.0,1.0,,,2.0
5954,56.0,Female,Marketing,8.0,32792.0,1.0,,,5.0
5955,36.0,Male,IT,19.0,98259.0,9.0,20.0,2.0,8.0
5956,55.0,Female,HR,10.0,117496.0,4.0,25.0,5.0,2.0
5957,23.0,Female,Marketing,19.0,97558.0,3.0,17.0,3.0,8.0
5958,64.0,Male,HR,3.0,,5.0,0.0,3.0,4.0
5959,32.0,Female,Finance,15.0,88774.0,,1.0,4.0,
5960,37.0,Female,,13.0,132492.0,3.0,,2.0,9.0
5961,26.0,Female,IT,19.0,61041.0,4.0,37.0,3.0,
5962,49.0,Male,Sales,20.0,,6.0,14.0,1.0,9.0
5963,21.0,Male,,17.0,30603.0,9.0,35.0,3.0,9.0
5964,35.0,Female,Sales,8.0,102564.0,3.0,23.0,1.0,
5965,22.0,Female,Sales,0.0,37150.0,4.0,24.0,1.0,2.0
5966,37.0,Male,Finance,2.0,143193.0,5.0,,5.0,8.0
5967,40.0,Male,Marketing,19.0,86048.0,8.0,14.0,5.0,5.0
5968,28.0,Male,Sales,0.0,120438.0,9.0,36.0,3.0,0.0
5969,54.0,Male,HR,2.0,140334.0,3.0,5.0,3.0,0.0
5970,39.0,Female,Marketing,13.0,52346.0,3.0,11.0,1.0,10.0
5971,21.0,Male,Finance,13.0,111478.0,7.0,,5.0,2.0
5972,46.0,Male,IT,12.0,87130.0,9.0,6.0,3.0,
5973,61.0,Female,Marketing,0.0,98311.0,1.0,27.0,5.0,5.0
5974,51.0,Male,Sales,14.0,126054.0,1.0,11.0,2.0,4.0
5975,30.0,Female,HR,,33639.0,2.0,34.0,1.0,7.0
5976,59.0,Female,Finance,6.0,120702.0,6.0,1.0,5.0,5.0
5977,26.0,Male,IT,15.0,80590.0,3.0,25.0,3.0,1.0
5978,59.0,Female,HR,19.0,96386.0,8.0,19.0,1.0,4.0
5979,48.0,Female,IT,20.0,79591.0,5.0,24.0,,
5980,24.0,Male,Finance,,103336.0,3.0,20.0,1.0,1.0
5981,21.0,Male,Marketing,14.0,102111.0,8.0,0.0,2.0,4.0
5982,36.0,Female,Sales,19.0,73955.0,8.0,,1.0,
5983,59.0,Female,,14.0,124535.0,2.0,37.0,5.0,7.0
5984,47.0,Female,HR,,89009.0,5.0,12.0,5.0,8.0
5985,48.0,Male,Marketing,5.0,114828.0,3.0,29.0,,2.0
5986,52.0,Female,IT,5.0,60249.0,7.0,9.0,,
5987,38.0,Male,Marketing,,51577.0,2.0,21.0,1.0,8.0
5988,48.0,Female,Marketing,15.0,145945.0,9.0,28.0,1.0,
5989,36.0,Female,HR,17.0,47928.0,2.0,4.0,1.0,2.0
5990,48.0,Female,Sales,,146593.0,2.0,7.0,5.0,
5991,49.0,Female,Marketing,11.0,60238.0,6.0,10.0,5.0,10.0
5992,19.0,Female,Marketing,17.0,74639.0,3.0,25.0,4.0,6.0
5993,27.0,Female,Sales,9.0,62001.0,3.0,18.0,4.0,3.0
5994,19.0,Male,Sales,13.0,48199.0,10.0,18.0,4.0,
5995,,Female,,19.0,130580.0,2.0,29.0,3.0,1.0
5996,41.0,Female,IT,10.0,,5.0,,5.0,
5997,34.0,Male,Sales,17.0,96986.0,5.0,,1.0,10.0
5998,49.0,,Finance,11.0,127989.0,7.0,6.0,1.0,7.0
5999,33.0,Male,Sales,,122159.0,,17.0,4.0,
6000,33.0,Female,IT,2.0,124951.0,8.0,8.0,3.0,10.0
6001,63.0,Female,HR,20.0,131848.0,3.0,5.0,3.0,10.0
6002,56.0,Male,HR,0.0,143641.0,6.0,5.0,4.0,4.0
6003,48.0,Female,Marketing,0.0,133210.0,5.0,21.0,1.0,6.0
6004,60.0,Male,HR,5.0,148322.0,4.0,16.0,3.0,0.0
6005,41.0,Female,IT,18.0,,10.0,,2.0,8.0
6006,18.0,Male,HR,3.0,54749.0,6.0,8.0,4.0,
6007,28.0,Male,Finance,12.0,104826.0,,5.0,1.0,
6008,38.0,Male,Sales,11.0,113042.0,8.0,22.0,2.0,
6009,21.0,Male,Sales,,106288.0,9.0,16.0,5.0,0.0
6010,24.0,Female,IT,19.0,122154.0,,,1.0,3.0
6011,43.0,Female,Marketing,6.0,102820.0,1.0,31.0,2.0,0.0
6012,64.0,Male,Sales,20.0,74738.0,4.0,36.0,5.0,5.0
6013,29.0,Male,HR,6.0,117272.0,6.0,2.0,3.0,
6014,48.0,Male,Finance,6.0,48560.0,8.0,15.0,1.0,
6015,34.0,Female,Marketing,13.0,106149.0,1.0,1.0,1.0,4.0
6016,50.0,Female,,17.0,111470.0,3.0,2.0,3.0,8.0
6017,28.0,Male,Marketing,18.0,58907.0,4.0,,1.0,
6018,45.0,Female,Sales,19.0,109691.0,10.0,13.0,4.0,1.0
6019,49.0,Male,Marketing,18.0,100373.0,2.0,13.0,2.0,1.0
6020,18.0,Female,IT,17.0,69101.0,9.0,,5.0,
6021,64.0,Female,HR,5.0,123884.0,3.0,39.0,5.0,
6022,45.0,Female,Finance,15.0,85463.0,4.0,26.0,,5.0
6023,59.0,Female,HR,2.0,78734.0,4.0,16.0,4.0,
6024,24.0,Female,IT,20.0,89036.0,1.0,,1.0,5.0
6025,19.0,Female,IT,1.0,46674.0,5.0,8.0,3.0,0.0
